USID,MarketCapitalization,PriceToBook,Beta
77534,6.2288,0.0894,0.6575
66525,1744.2011,5.1863,1.7941
31312,144.9442,1.6027,1.185
7281,220.2692,7.442,-0.3938
1861,2194.468,-70.1433,2.2039
625,318.7253,5.7546,1.1862
58335,612.5424,5.6139,0.4067
43760,2630.6703,12.7117,1.9037
29375,366.6244,3.2026,0.328
12723,21.2057,1.9483,1.179
359,339.1284,9.8891,1.6671
80242,118.3656,1.177,0.1587
76096,266.145,2.4744,1.4036
65767,1066.5435,16.4809,1.4356
57382,537.0737,143.4129,0.4947
49210,405.7922,2.7223,1.0547
47365,246.2532,4.7156,1.2168
32874,147.9556,4.1414,1.2536
30039,246.5389,18.7497,0.4039
12722,16.8906,1.5519,1.0945
23704,257.236,25.4991,0.6065
12720,23.7142,2.3702,1.0871
8208,132.6595,1.9642,0.6252
617,327.0023,27.1645,4.3651
47635,126.167,5.6643,0.7774
29369,66.3,0.6758,0.2054
23697,335.9182,83.9363,0.5972
7814,97.2774,0.8435,0.7229
32848,153.4896,3.4959,1.3458
58663,18.072,0.7171,1.0469
44520,129.3182,3.9678,0.6554
83734,6.5754,0.334,0.6942
66676,28.0877,1.7288,0.9882
54397,28.9218,1.4237,1.1152
46509,55.3925,3.1705,1.2256
38788,101.038,1.0031,1.0747
29116,20.1707,3.7408,0.7698
24610,147.4913,110.9355,0.4318
2976,5827.1089,23.6308,0.2629
2505,4.0688,0.3718,0.5124
1897,28.339,-0.9087,2.1923
83733,6.477,0.3269,0.6008
73623,27.5877,1.0335,1.3628
71670,20.4566,0.0486,1.4393
69960,385.269,5.3787,-0.7602
50024,18.7045,1.4991,0.3119
32744,53.9954,3.1484,1.6963
30106,6.8915,1.4707,1.1724
21752,141.8025,1.5112,1.5898
12781,27.0358,-1.5166,1.0009
83608,4.6365,0.2271,-0.0418
81568,28.3777,0.5818,0.4302
79155,179.4455,0.8491,1.3199
57651,276.1109,-11.5561,0.8629
41428,288.6614,3.0564,0.9856
30625,31.8483,0.592,0.7694
19170,652.0323,3.9451,1.5719
11336,637.1467,0.9584,1.6791
6552,324.7563,2.5631,1.5382
83602,3.3298,0.1631,-0.0082
71723,1749.3424,2.6462,1.2574
68758,38.9332,-205.0,1.6606
61169,26.0925,4.4932,-0.265
58633,22.9105,1.5275,0.7447
26980,1118.0039,7.8523,0.9783
23682,347.9985,31.3342,1.0289
20294,466.8976,181.32,0.0
12674,42.358,2.7562,0.1457
7984,163.2807,1.5525,0.263
83566,3.0629,0.1314,-0.0687
65741,1659.024,26.9847,1.5484
54582,121.648,1.1359,1.9772
7024,1337.1321,1.6649,1.7417
5004,13.7786,0.529,1.1138
83559,5.1282,0.2057,-0.0574
83386,186.5052,1.5822,1.254
81714,1.4267,-0.1855,0.3165
76831,1003.949,3.7739,1.0833
37395,275.4481,1.4971,1.479
31544,251.9045,1.5847,1.7104
13202,7205.4797,7.0299,0.8797
83507,4.215,0.1465,0.4581
81662,1.2211,-0.0633,1.1002
77488,143.5704,0.6722,1.2182
63237,68.8421,0.4097,1.2125
45066,23.2636,2.9263,0.8456
35980,647.7063,0.8039,1.9347
29026,233.8942,4.6939,1.3644
19760,164.1814,0.8413,1.5338
12640,70.2128,2.7755,0.0
83488,5.7605,0.2002,0.4764
60115,159.1744,1.4558,1.9968
46133,2010.9364,6.8127,0.6464
30606,15.6383,0.3065,0.7248
10620,2257.0122,21.8308,1.4821
6138,12255.3781,13.1708,0.8588
83480,6.182,0.2148,0.4709
81626,0.728,-0.0513,0.0
55506,80.9372,1.0075,0.8789
42150,9.0892,0.7069,0.9053
32770,996.1809,6.9694,0.903
58742,25.5205,7.6569,0.4723
54387,54.9089,2.3887,1.1121
50881,150.507,1.5484,0.8642
46479,24.8004,1.2307,1.1795
45916,8.1067,1.5299,0.1313
20259,40.6058,0.583,0.3612
678,32.9452,0.8388,2.5116
73597,100.0823,2.4671,0.6844
72038,9.2467,0.7214,0.9891
68797,106.0776,37.1171,0.9469
63684,541.5639,1.572,2.3661
63656,621.2253,3.4209,0.6514
53854,37.167,15.9866,0.6886
45130,209.644,8.0262,0.4032
39755,36.468,0.3423,2.2759
29095,135.2686,12.7796,0.6993
81790,28.9711,-333.0044,-2.036
80519,301.8584,1.6433,1.2416
54592,259.942,3.1115,2.0448
37790,26.4039,0.9451,0.7195
27014,7855.6628,31.4124,1.1576
23683,386.2783,34.781,1.0381
18310,353.332,7.2294,2.037
7438,367.0826,7.3414,1.0167
81766,2.07,-0.2148,-1.8101
55757,829.0676,27.023,1.43
55547,38.2118,0.4481,0.6208
10647,2511.7575,17.0363,1.4788
81748,1.6049,-0.1923,0.0
62080,33.7573,3.0708,1.3747
41915,24639.2087,17.52,1.0242
7419,256.5384,39.5836,1.0348
6652,840.4821,4.1292,1.1694
81705,1.1414,-0.1484,0.5043
68745,52.7453,10.4364,1.7673
54574,119.1141,1.089,1.9577
34901,775.7495,0.7214,1.778
21991,147.4141,2.9012,0.7038
17183,1555.6875,2.6534,1.0038
15501,274.25,-19.7975,1.0582
81699,0.6784,-0.0358,0.6532
63242,62.0103,0.5757,1.2476
55525,49.5793,0.612,0.8133
29029,211.1515,4.5974,1.4649
81695,0.814,-0.043,0.7012
76830,1278.5308,5.1141,1.0941
61148,25.6501,2.4229,-0.2105
55522,54.9554,0.6784,0.8062
44491,37.6434,0.2435,0.9246
19763,214.3341,1.0865,1.4726
9967,6394.3542,9.0443,1.1846
6464,5311.7252,-199.6025,0.9153
81682,0.9497,-0.0492,0.8533
75490,23.2049,2.0929,0.5659
68739,63.7235,5.5225,1.8524
55518,59.7907,0.7434,0.8872
23639,278.3121,23.4605,0.9151
81679,0.9484,-0.0492,0.8009
62062,41.196,2.0464,1.4111
55517,52.6158,0.6542,0.8815
48522,154.7404,3.5596,0.2526
37774,3.9675,1.0674,0.5186
15493,385.8582,-7.5107,0.9348
81657,0.6169,-0.0435,1.9379
73928,1988.617,-7.1691,1.0624
71173,7.8925,1.8913,0.4453
57632,237.9895,-18.7644,1.0229
56521,10408.2676,3.6242,0.9973
56361,3334.6539,36.6696,0.8462
55746,370.6336,8.2519,1.3474
32774,771.8508,5.8362,0.9256
26975,364.0232,6.0143,0.8448
81656,0.728,-0.0513,1.8034
55745,448.8496,9.9933,1.3438
54567,122.2738,0.7282,2.0508
81555,41.8043,0.681,0.2562
48508,128.6443,2.8714,0.413
37744,0.2027,0.0589,0.5305
24023,603.3992,0.4838,0.393
3231,16.7101,0.5062,0.3469
8,6267.4437,3.5302,1.4152
79432,87.5659,-1.7021,1.3614
73336,25.6882,3.186,0.7199
68211,34.1852,0.1824,1.2128
61202,6.8582,0.8078,0.3408
56928,33.0191,0.5836,0.0406
39710,51.7316,0.1997,1.8057
23728,61.4375,9.6448,0.5775
19582,58.043,5.4814,0.0848
54159,160.9941,0.0,0.0
26826,28.6,4.1183,-0.0706
73306,77.5284,1.1925,0.9452
42220,19.0959,1.2663,0.6014
32849,137.8564,3.1398,1.4116
41,2480.533,1.2847,0.7747
12099,1484.0173,4.3492,1.6525
4268,1333.1989,2.4817,0.8945
73944,11039.6658,-75.1991,1.1394
62078,20.6011,1.874,1.398
49572,68.69,6.8335,0.6766
39960,468.519,1.3298,1.3083
27863,1409.3074,4.9038,0.9593
23670,206.576,25.6648,0.9327
19106,1505.79,7.9704,0.3284
12656,37.9457,1.5782,0.3159
33,2372.85,1.2733,0.4814
45077,22.2517,4.453,0.6991
77679,179.3819,0.635,1.0307
71184,14.5365,2.9079,0.4513
62065,22.7312,1.4379,1.5218
60652,296.2811,-1.8486,1.3787
49092,23.6631,1.0268,0.8474
76834,945.4093,3.2054,1.0881
68755,72.0465,356.8465,1.6424
58438,14.3298,1.5822,0.0
41424,385.7125,7.8204,1.2007
26743,593.3361,4.4436,1.06
19078,13241.905,21.0381,1.237
76200,520.021,2.9999,1.1372
68749,53.5364,30.2123,1.6541
63449,3336.5019,3.4836,1.2486
48555,62.8896,7.3384,0.2901
32806,484.7568,5.1075,1.0401
26977,686.9263,5.0145,0.8833
26769,13.335,-9.3579,0.0
24042,1600.7713,1.7071,1.2992
22895,152.9286,3.7054,0.889
75698,824.6018,3.2912,1.3722
63450,3501.444,3.6032,1.3141
56193,424.2583,1.2289,0.9931
55541,36.4206,0.4271,0.647
49138,37.0379,5.3179,0.982
48560,159.0563,295.1097,0.201
45091,40.4298,4.9698,0.8859
37215,201.7144,0.9321,1.4616
29787,405.2333,1.5715,1.5929
27034,2356.5367,3.579,1.2456
75529,16.9064,1.0154,0.479
55611,53.1442,0.5794,0.119
36776,133.3043,0.656,1.1997
74025,1756.179,-4.7908,1.4653
71264,10.9519,1.6285,0.7941
62175,95.0386,-27.6827,1.4107
56940,41.3818,0.7218,0.0928
26950,12.5719,1.5283,0.2371
12759,7.3701,-0.4524,1.0604
826,31.7925,0.436,1.0334
74024,1913.3561,-5.2195,1.4723
62174,105.2578,-30.6593,1.4175
58500,46.2998,2.1103,0.9447
46640,146.1887,2.8707,0.5826
825,29.0332,0.3982,1.0201
252,9.614,0.7641,0.1759
73927,1678.1578,-6.0499,1.0826
63233,49.9375,0.3008,1.201
60649,202.8909,-1.1278,1.5227
55743,359.599,8.0062,1.3335
38666,191.5479,7.4866,1.1325
23633,434.8985,28.9932,1.0087
19759,195.9497,1.021,1.5221
18294,130.8557,1.4259,2.0479
4975,88.8515,0.3361,1.2568
73756,129.1825,0.6947,0.9761
71918,16.8296,1.7612,1.1886
69950,430.7754,0.8994,0.5174
68260,79.5233,0.7086,1.6478
62861,12.2716,0.6632,-0.1806
60158,91.2072,1.3278,0.8574
57008,37.3515,4.7153,0.4103
55659,55.3223,0.5906,0.5894
54180,85.0303,0.7743,0.8181
46639,148.2409,2.5668,0.5717
73754,167.5681,0.9098,1.1475
73325,43.1526,0.6638,0.9423
62138,18.3691,3.417,1.8002
61239,432.5726,12.6453,0.6263
47375,71.051,1.2656,1.2851
39685,152.573,0.4278,1.8812
12725,15.6577,1.4386,1.1875
73560,134.7548,3.8801,-1.0061
68101,137.2023,1.8432,1.1038
2986,700.8921,1.5334,-0.6628
614,269.056,22.3508,0.0
73322,48.2724,0.7425,1.0419
55613,58.3326,0.636,0.1587
55435,556.319,2.6149,1.2522
43759,2228.991,10.7708,1.9165
30037,246.5389,18.7497,0.3919
12721,20.5893,1.8917,1.1314
7556,101.8226,2.9566,0.2415
72049,8.79,0.7745,0.867
58746,10.031,3.0096,0.5951
58506,52.6332,2.399,0.9384
29102,22.8409,2.9932,0.7194
21354,103.7274,6.1673,0.2531
19611,83.3529,7.4644,-0.0313
15131,37.5738,0.9663,1.2699
12764,5.0829,-0.312,1.0306
11422,6.8044,0.6672,0.0642
2947,572.3894,2.3453,0.1868
71923,19.1546,14.6021,1.0656
47460,97.9383,4.6855,1.0678
46481,21.9788,1.0907,1.1692
37264,16.0965,0.1656,1.0177
32953,17.0574,1.4701,0.5764
2488,26.464,2.2479,0.5379
71211,9.0045,1.3124,0.5107
63254,116.8547,1.3727,1.2178
58457,124.1895,2.8989,0.7865
44510,195.9918,3.6644,0.8538
28331,24.9543,0.8301,0.7131
26810,54.9176,5.8604,-0.3922
5063,113.6972,9.845,1.0736
71172,7.625,1.8272,0.4227
68729,48.6972,35.3654,1.8988
56360,2487.4349,27.3532,0.8811
55739,219.3943,4.8847,1.296
48512,121.1172,2.7034,0.3791
24026,602.2161,0.4828,0.66
10627,1172.4504,11.3404,1.6658
13,3646.2464,2.0538,1.5493
58442,18.401,2.0317,0.0
58014,311.6659,1.0444,1.9707
10646,2302.4444,15.6166,1.5017
8763,494.9627,1.8757,1.5868
10644,1456.633,12.6618,1.4992
69798,50.4537,0.9299,0.4599
68748,46.9706,26.5071,1.6525
62241,1096.3944,1.4104,1.6917
56653,225.3771,1.2324,1.0177
49119,10.1825,1.3207,0.8488
21999,82.7268,1.606,1.0328
68770,74.7208,-44.0537,1.6137
59895,1165.8976,9.3667,0.1777
52164,1550.1404,5.7035,1.322
49180,468.3008,-26.2032,0.8909
38216,104.2291,0.7943,0.7004
34079,358.3571,1.7529,1.2627
26802,26.8866,-160.9253,-0.3352
68094,93.857,1.8225,0.7691
62121,58.5122,12.3989,1.3481
55426,621.2237,4.0441,1.4527
55215,32.4606,0.8843,0.6469
49207,502.4726,3.1745,0.9793
44532,96.2744,5.0945,0.9176
2510,292.1355,4.014,0.0
686,847.9017,8.1185,1.6222
68020,45.6049,2.8985,0.4155
48536,48.6491,2.8776,0.2083
47615,26.1272,0.2206,2.1559
39959,464.9967,1.2809,1.2255
29030,271.2775,5.9066,1.4837
68012,20.4557,1.3121,0.3817
58613,32.1706,1.1421,0.8893
47246,126.7017,2.3919,1.715
18295,194.3256,4.0206,2.0135
13762,189.2142,1.2471,1.3577
67332,192.555,1.1,1.4895
49147,49.5986,7.1214,0.9498
39144,304.2576,1.2416,1.5421
38681,318.9365,18.5014,1.318
31264,195.309,1.2413,0.9483
54380,102.0361,2.6548,1.2095
46618,230.9396,2.9497,-0.9307
33477,449.1697,14.6726,-0.887
31309,307.6292,3.3137,1.0384
26868,32.1582,2.8311,-0.2259
19569,67.1524,9.6197,-0.0437
11363,11.4289,1.1793,-0.7064
7268,128.1475,3.9596,-1.086
55601,46.5706,0.5077,0.2721
44533,118.8387,6.2885,0.9473
26850,13.959,1.6214,-0.2659
22879,283.2606,2.9592,1.428
12709,23.445,3.5997,1.1532
5079,57.6474,-5.0506,0.6836
65801,422.3168,12.6698,0.7903
58783,97.2064,2.8644,1.0624
44575,118.0386,-1.8051,1.2029
38813,19.7447,2.4297,0.7689
21355,94.2976,5.6066,0.2527
15091,33.1502,1.3911,0.6583
4358,311.4035,2.0,1.0997
1891,752.4429,-36.8033,2.1344
64719,510.5306,6.6254,1.0646
58503,54.162,2.4686,0.9177
46743,142.4158,1.8072,1.5752
32952,21.1372,1.8217,0.4101
24596,84.6026,6.0291,0.5323
20257,56.808,0.8157,0.3164
8211,155.5869,2.638,0.3209
5627,27.618000000000002,0.6507,0.7087
3309,118.0769,1.7177,0.253
63266,200.5563,1.9652,0.4666
62152,25.6805,4.7771,1.6481
58698,4.2384,0.3658,0.0
45121,221.2908,-26.4669,0.0923
32897,136.5444,4.0643,1.3927
26899,22.8663,2.1682,0.0
12729,9.259,0.8507,0.8929
63243,67.4968,0.6266,1.2568
37779,2.9756,0.8005,0.5693
7415,108.1084,7.042,1.0726
63232,58.0607,0.3497,1.2385
55737,226.5344,5.0436,1.3258
48510,112.9059,2.5201,0.3813
47603,30.5962,0.2087,2.4441
37753,1.5416,0.4483,0.5444
10623,1543.9377,14.9336,1.5364
62866,17.2695,1.0768,-0.1639
58504,57.2195,2.608,0.9145
24598,105.7533,7.5363,0.5555
15127,37.3475,0.9605,1.2845
14610,21.1808,0.727,0.2574
4326,787.5805,4.7365,0.0622
62862,14.7827,0.9217,-0.1845
57361,32.3745,7.5712,0.1705
45912,7.7392,1.4605,0.1234
26948,10.6584,1.4188,0.1917
17289,35.6257,2.4211,0.851
15557,72.2265,2.5968,2.3047
14609,21.2162,0.7282,0.2267
2478,47.139,4.004,0.6089
62781,490.1199,1.4558,0.5774
57641,146.4789,-11.9517,0.9492
56898,23.2959,0.489,0.3567
55551,38.2715,0.4488,0.6075
62772,454.612,1.2977,0.8409
56358,2704.323,29.7382,0.8319
55734,172.0103,3.8297,1.2879
10621,2044.0865,19.7713,1.4607
3230,18.6803,0.5659,0.3308
62362,2745.8371,2.2799,0.9739
56900,21.9211,0.446,0.3771
51554,115.768,1.9771,0.3226
48570,75.9048,-66.4102,0.1194
42191,17.3485,1.2952,0.6843
15697,63.1183,1.0309,0.8113
5022,47.0848,2.5376,0.9287
62142,20.1416,3.7467,1.7651
26889,18.2934,1.7346,-0.2786
15103,298.1769,3.6033,0.7585
1859,1981.887,-63.3484,2.2665
364,393.31300000000005,3.6391,1.453
62095,68.6362,9.787,1.2433
57190,2998.2057,2.132,0.9019
48392,596.3687,3.8967,2.391
595,3265.6716,3.4065,1.1203
60888,273.0775,8.326,2.2973
55512,56.9601,0.709,0.8689
54564,132.278,0.7878,2.1275
43588,514.5102,1.2598,1.5503
42159,8.3383,0.6485,0.9432
34635,361.8266,2.2664,1.3175
19154,648.0808,2.8212,1.7884
18288,95.332,1.0388,2.0046
60445,39.6353,1.2953,0.0186
50025,17.0503,1.3665,0.3023
46504,24.3549,1.394,1.1189
45669,96.2604,6.1544,0.8993
27478,50.9791,1.8873,0.1407
26997,49.7928,3.6788,0.0198
23786,4.096,0.5676,0.5083
15140,22.6326,0.748,1.3088
842,12.1172,0.1662,1.1091
58685,10.459,0.6667,1.1459
39991,21.9043,1.7018,0.9629
30038,288.1916,21.9174,0.4371
29374,398.8016,3.4837,0.1382
5095,49.8351,-2.5287,0.7539
58684,11.1196,0.7088,1.054
26874,29.4851,3.4899,-0.2182
3302,16.3097,-6.9977,0.8611
58607,21.5984,0.6721,0.9231
57345,33.2104,3.0785,0.2989
48511,112.9059,2.5201,0.3755
37757,1.2801,0.3722,0.5098
15226,545.6703,1.5132,1.678
10625,1234.969,11.9451,1.5951
49118,12.2445,1.5881,0.8538
29353,764.6714,0.5493,1.1295
26762,10.287,-7.219,0.0
43597,590.9884,1.7864,1.6296
37205,155.7327,0.6891,1.6095
19162,502.9097,2.4645,1.6405
4265,757.3926,1.4842,0.7675
49563,45.9051,2.5778,0.8354
44472,50.6257,0.4112,1.0948
29019,301.9909,5.3812,1.3707
19150,966.3939,4.2069,1.7951
15489,395.4836,-5.1065,0.8673
56915,42.068,0.7538,0.5981
32852,181.9136,4.6807,1.4226
30637,29.3926,0.5272,1.0532
56889,19.095,0.4117,0.4323
48535,60.457,3.5761,0.2157
32786,252.7332,2.4798,0.8853
25937,220.4179,0.8433,1.4384
23648,205.2289,20.961,0.8805
6650,938.6047,5.5517,1.2387
56648,164.8601,0.9368,1.0469
25252,1095.6965,5.6472,1.7415
56437,27.569,0.3755,1.7545
30100,0.3434,0.0733,1.235
26961,6.958,0.8459,0.3337
24607,104.5236,7.4487,0.4544
19241,103.5303,-1.2324,0.8131
2966,2256.6895,9.2466,0.2044
56371,3734.4293,75.6555,0.8493
55523,50.78,0.6269,0.8067
47614,27.5523,0.2326,2.1612
32787,271.0564,2.6596,0.8808
19764,215.5182,1.0926,1.465
4994,21.0,0.3691,1.2514
56364,4294.2832,56.0353,0.8719
48704,1720.1249,5.6887,1.2529
33336,1552.8588,9.1881,1.6748
9279,890.9862,2.7502,1.3673
4977,52.6812,0.7395,1.2418
3241,10.9455,0.6793,0.2938
55557,46.5706,0.5319,0.574
45626,149.1174,7.5953,1.8073
42193,16.9533,1.2657,0.68
37398,201.3025,1.1464,1.0463
32668,169.1262,8.2016,1.9104
19110,1303.5298,9.0694,1.1455
10772,60.1264,2.7594,1.3998
6550,305.0894,2.4079,1.5597
5024,59.5529,3.2096,0.9124
55411,766.3802,17.6091,1.2784
47276,278.6364,3.0525,1.9262
41426,292.6219,5.933,1.2875
25261,4023.6615,2.5615,1.9064
54389,36.9135,1.6058,1.1007
32733,133.8421,7.461,1.585
20261,43.848,0.6296,0.3402
3848,36.1383,0.61,0.6668
48707,64.4398,0.9726,0.1457
48577,73.577,-144.5541,-0.1177
47343,282.6811,14.3142,1.4851
23678,381.0584,34.311,1.0157
15699,72.7232,1.1878,0.8023
39142,305.1319,1.2452,1.534
6547,278.099,3.7233,1.4581
23650,202.8748,20.7206,0.8851
4996,18.0,0.3164,1.25
29372,366.1369,3.1984,0.0318
45642,91.60600000000001,2.8288,1.6232
2985,727.0748,1.5907,-0.6543
15712,45.7072,2.8927,0.7936
44,2174.8369,1.1611,0.6093
2910,751.8206,14.8614,2.7683
38746,944.0739,3.71,-0.2608
49122,15.9102,2.0636,0.8846
45673,409.5381,4.4158,0.7006
42182,7.2318,0.5434,0.6834
32810,418.6536,4.4111,1.0723
19074,10111.1393,59.9772,0.8465
1808,7128.3532,-7839.5624,1.2583
50580,36.9611,1.379,1.0999
17213,334.4457,1.8604,1.1651
3247,9.0483,0.5616,0.2487
18,2328.9757,1.2501,0.2895
45615,130.6776,6.0013,1.5012
45061,28.7198,2.9426,0.8759
42156,9.0931,0.7072,0.9441
37750,1.4064,0.409,0.5169
36766,120.0671,0.5904,0.8176
32178,168.7585,1.5714,0.7496
30608,15.4037,0.3019,0.7106
15062,43.998,4.048,0.6152
10750,126.2605,2.0744,1.3959
50577,39.1872,1.43,1.0568
37749,0.9297,0.2703,0.5163
15690,102.5088,0.5564,0.8315
3233,12.5508,0.3802,0.3322
48504,126.5983,2.8257,0.3917
45060,30.5188,3.1269,0.8641
43586,494.0843,1.2098,1.4992
52674,257.4849,4.1217,1.1917
48505,150.5412,3.3601,0.4049
43587,535.488,1.3111,1.5055
35979,722.8992,0.9119,1.9512
22861,499.7258,7.3047,1.4894
22254,9331.739,1.8319,1.0333
51552,96.1019,1.6891,0.3295
49148,54.9852,7.8948,0.9505
31546,336.6659,2.1562,1.7114
15696,62.0988,0.7737,0.791
199,850.6581,2.7492,1.5559
21353,124.0957,7.3783,0.2592
4327,694.5518,4.1771,0.117
832,32.9923,0.4525,1.1558
49573,66.6423,6.6298,0.6643
32816,479.2482,5.715,1.0813
20524,1440.8299,2.4504,1.2208
9970,6161.5731,7.6663,1.1378
49204,644.0004,3.9306,0.955
5075,48.8001,4.3132,0.7159
49152,49.9207,7.1676,0.9395
47279,313.7637,3.4374,1.911
15067,39.0409,2.8881,0.8032
49101,12.9974,0.8648,0.8671
48551,69.1797,7.6298,0.2809
44503,88.214,0.6134,0.9116
37782,44.3911,1.4366,0.5703
17215,441.9377,1.4681,1.1483
28,2525.546,1.3835,0.4843
47626,55.1563,1.4887,2.0686
41427,321.4872,6.5183,1.3066
22896,214.1071,5.9653,0.7873
47609,28.9762,0.2389,2.2565
37202,230.7441,1.0274,1.5595
34639,302.2264,1.8266,1.3494
25255,1255.5167,6.4709,1.7571
4992,24.517,0.3441,1.2649
47467,14.7584,0.8168,1.0415
46647,35.6534,0.802,0.3047
45664,73.2121,4.6808,0.9619
42290,8.8516,1.5588,0.6067
21375,96.1541,6.2613,0.312
2965,2044.0476,8.3754,0.2387
47390,79.8456,1.4223,1.4486
42256,5.2651,0.4409,0.5909
39800,99.0626,2.259,0.2748
368,234.4529,2.1693,1.5372
47328,173.8171,8.4793,1.9492
42201,16.3064,1.0296,0.6652
39853,1633.5097,3.7873,1.8062
33343,948.6893,4.2123,1.4694
23684,544.5157,74.5294,1.0642
19620,14.8381,-1.5779,0.0
6538,2475.9893,4.2047,1.2636
5049,102.6779,5.3133,0.9815
46745,157.5913,1.9998,1.5662
45917,7.4925,1.4139,0.1401
4357,299.7764,1.9253,1.0107
2484,26.464,2.2479,0.6159
7265,101.8792,3.148,-1.2943
45928,8.1682,1.557,0.1894
39784,60.7923,0.7985,2.2492
33522,84.494,4.1015,1.1727
32745,54.8953,3.2009,1.6983
26218,68.4754,4.1478,0.9039
19145,9436.6445,18.7898,1.7736
11429,8.5702,0.8077,0.0554
8435,109.0368,0.5966,0.9884
2978,9058.8244,36.7365,0.2647
39701,88.51,0.3417,2.0043
32901,130.734,3.8914,1.3998
18342,50.2973,-2.8265,1.4597
372,397.6617,2.095,1.5001
45206,267.0013,0.9689,1.0681
34734,853.2088,1.0088,1.1664
11977,7492.0678,3.9485,1.3456
45065,28.4835,3.5828,0.8253
24788,219.1419,6.1506,1.1322
1802,5217.0051,1350.4937,1.1864
43595,581.7096,1.5167,1.6047
19067,2913.2439,46.8258,0.7912
42278,7.1912,0.7794,0.6249
32942,29.840999999999998,1.4642,0.0
15747,35.0784,-1.1541,0.6859
2469,40.373,4.7587,0.5652
812,20.8391,0.2858,1.0224
42247,4.5202,0.2789,0.6301
26892,25.8395,2.4501,-0.4058
14597,15.4923,0.4518,0.217
4087,207.1191,0.6816,1.022
42184,7.9036,0.5939,0.6461
32490,589.9691,3.1672,1.0596
5008,11.4484,0.4396,1.0898
42166,7.5084,0.5992,0.8044
36493,988.5483,1.8187,0.5638
35592,149.0574,1.3079,0.3664
10636,1037.6634,7.924,1.615
4990,24.821,0.3484,1.2779
39860,1240.6816,2.6143,1.7788
39698,104.4528,0.4032,1.9901
30054,96.2647,8.7969,0.623
18339,29.3401,-1.6488,1.4588
11384,3.5774,0.3861,-0.4131
2521,130.5328,2.0251,0.8459
39679,109.4277,0.2146,1.8529
7561,149.4082,4.3017,0.2219
4791,134.9556,1.9653,1.1683
15130,42.5535,1.0944,1.32
37763,6.6488,1.7887,0.5563
35590,152.1955,1.3354,0.3526
27861,765.4609,3.1985,0.9147
19157,664.7902,3.0008,1.7204
3239,10.2888,0.6386,0.2683
434,175.8221,2.2192,0.4834
37758,1.4139,0.4111,0.5102
1799,3594.4208,184.4413,1.1751
35595,219.6222,1.8586,0.4362
26764,15.24,-10.6948,0.0
13765,175.3501,0.921,1.3839
7979,48.2759,0.4517,0.5234
34119,60.6701,1.3828,0.2321
30081,74.6958,8.9574,0.7898
29100,108.6993,14.2445,0.7677
24397,402.0063,-62.823,2.0433
15552,67.6641,2.4328,2.3023
33335,1188.2746,7.0309,1.6805
19158,810.705,3.6594,1.725
7803,51.2872,0.2025,1.5955
32818,428.2936,5.1074,1.1085
19167,675.94,4.1143,1.5838
7424,213.7347,32.979,1.0223
745,215.1903,5.7775,1.229
15714,37.1226,2.3494,0.8287
15098,288.0195,3.1687,0.6851
2987,763.9992,1.6715,-0.6156
12676,35.7395,2.3256,0.2355
5047,158.1319,8.5225,0.9671
3265,36.2112,1.8583,0.2698
26542,9429.5698,1.5639,1.0573
29034,188.1798,6.0391,1.429
23672,236.6139,30.777,0.9316
26775,14.7458,18.9445,0.0
22892,168.4203,2.9255,0.9526
737,151.8621,4.3329,0.5378
18300,239.6014,4.9574,1.9752
26172,124.9596,0.3899,0.9266
29932,1711.1972,2.7546,0.9841
23843,336.5698,0.9832,1.44
8866,2301.9011,2.1699,0.7907
29783,373.6527,1.6234,1.4871
29351,399.9131,0.2961,1.1216
27801,577.3622,11.8106,1.1994
29665,2255.6169,-21.5379,1.7335
23664,177.3376,22.0322,0.8284
5002,12.6135,0.4843,1.1519
29075,142.2989,9.8124,0.7994
24382,415.4673,24.1819,2.3632
29063,174.6035,11.7167,1.3463
12696,16.2498,2.495,1.5743
29042,192.574,10.1799,1.3391
1819,10827.4949,-799.5072,1.3468
26813,59.6327,6.3635,-0.4407
7813,105.3621,0.7362,1.1005
3820,154.8558,1.109,1.2311
26770,16.002,-11.2295,0.0
25259,3547.9712,2.2587,1.8692
24049,2962.1713,3.0903,1.4968
3298,16.5867,2.2038,2.2275
2877,920.854,2.6,0.9926
25258,3011.0508,1.9158,1.7554
12648,33.6735,1.6631,0.1314
24,2213.0672,1.2123,0.4718
23842,389.0087,1.1364,1.4207
17594,1089.9865,2.0584,1.268
15687,141.1158,0.7034,0.8039
430,209.7665,2.2186,0.1385
23655,158.5215,15.4039,0.8639
21330,558.5821,20.9222,0.3949
7566,124.9973,3.5989,0.1654
21315,416.8086,13.5253,-0.4918
12713,11.5608,1.775,1.2874
5085,52.8477,-4.6301,0.6953
19766,171.9213,0.9032,1.477
18306,360.6998,4.2539,2.0674
12659,39.2694,1.6333,0.2483
10783,100.9073,4.6801,1.3589
18293,118.6131,1.2925,2.042
3237,11.4563,0.347,0.3031
15561,42.6351,1.5329,2.1854
14611,18.9901,0.6518,0.2673
2944,673.5998,2.76,0.1369
2486,36.8842,3.1329,0.6094
679,29.0529,0.7397,2.5264
15126,28.9726,0.7451,1.2438
2942,578.639,2.1898,-0.0291
2481,28.9533,2.4593,0.6092
677,31.0685,0.7911,2.5358
13365,73.435,-0.4545,0.9399
4796,166.1984,8.0394,1.1317
1860,1998.8746,-63.8914,2.2534
