USID,n3r,n5r,ndr,ndv
58018,-0.033312382,-0.081709617,-0.041566265,46200
209270,0.028991186,-0.009990167,-0.054629648,9992800
213485,0.087823787,0.066091128,-0.030591687,6337000
203087,0.095332018,0.041748882,-0.078181818,6565100
91319,-0.062558561,-0.045684634,-0.095988729,1229500
182475,0.008350689,-0.088100247,-0.002914197,336000
184471,-0.044461191,-0.067068576,-0.101557211,208000
176687,0.040983607,-0.016393443,0.010119595,5707900
85292,-0.053452116,-0.069042316,0.022779043,165800
223820,0.033096979,-0.047018676,-0.010654886,2669100
34902,-0.081067519,-0.113796621,-0.019743287,524700
178839,-0.0224,-0.0464,-0.071322437,1998700
222161,0.033707865,-0.020429009,-0.079887218,2510600
193305,0.041493814,-0.018860807,0.007218845,412900
201699,0.036850921,0.0502512,-0.073940021,818700
224311,0.002336449,-0.030373832,0.032154341,242600
39656,-0.189427313,-0.398678414,-0.040169133,3413600
217272,0.020244423,-0.025974026,0.037242472,114400
102085,-0.049093364,-0.087129673,-0.085725799,1831500
198740,0.116389549,0.055819477,-0.101387407,10073400
212541,0.10000005,0.027522983,-0.06558084,163800
177028,-0.003703704,-0.014814815,0.001855288,556900
215730,0.016882904,-0.033054914,-0.044002735,157100
180233,-0.001118671,-0.040049234,-0.031002721,6799400
206068,-0.08109589,-0.075616384,-0.039978958,994500
114122,0.012561552,-0.129983568,-0.040859141,346300
148817,0.03906837,-0.051089406,-0.067927171,1665800
177197,0.063945612,-0.061904762,-0.011432414,6884600
186121,0.058402861,0.027413588,0.005995204,2628300
205397,-0.014107434,-0.074877971,0.004359673,1661400
211472,-0.015620336,-0.025051518,-0.001765284,2793000
180044,0.002824802,0.029943416,-0.007569274,855400
202371,-0.041551247,-0.058171745,-0.046235097,958200
191893,0.038617886,-0.112466125,-0.043421905,7036900
214847,0.017793594,-0.037959668,0.021818182,6422400
73312,-0.130530973,-0.150442478,0.081339713,330600
164405,0.007272727,-0.050909091,-0.021352313,1450200
215215,0.039029536,0.060126582,-0.0125,299000
218329,-0.019830028,-0.09490085,-0.03021978,72200
185678,0.057970949,-0.059288538,-0.031887755,248500
196924,0.089071098,0.059562845,-0.031233459,1169400
200343,-0.038679245,-0.101886792,0.019230769,170400
192540,0.062953995,0.060532688,-0.035046729,2122000
127619,0.006518905,0.016949153,0.040705563,730800
60935,-0.06147541,-0.010848626,-0.049713675,614800
130143,-0.046263345,-0.085409253,-0.042263122,182100
186062,-0.01994302,-0.017094017,0.00862069,229700
213006,0.054771375,0.056465277,-0.0549627,38300
198162,0.003937008,-0.05183727,-0.04090623,5001100
73014,-0.036491263,-0.065964877,-0.027303721,191600
194116,0.162011173,0.155493482,-0.024523161,681900
29790,-0.008320802,-0.084341979,0.036050196,1104300
209321,0.104208417,0.016032064,-0.062030075,504100
73969,0.012259194,-0.038528897,0.012411348,6049300
114121,-0.062860189,-0.114719749,-0.091385055,491600
85667,0.010538665,-0.025058547,0.039182307,113900
15513,-0.054347826,-0.048913043,0.072886297,1446400
115667,0.022720389,-0.005301409,-0.032248666,115500
178053,-0.044214487,-0.11476952,-0.012540687,2515600
134797,0.026838966,-0.427435388,0.243510507,11203700
207260,-0.028742515,-0.113772455,0.003605769,7816100
177026,0.063432836,0.132462687,0.072,1127200
146994,-0.108585859,-0.067760943,0.103064016,503600
68165,-0.171621622,-0.17972973,0.201298701,794300
3278,0.056487202,0.127096205,-0.047098402,549500
207259,0.017569546,0.049780381,-0.001461988,9868400
186118,0.113661202,0.083060109,0.27972028,7700900
183798,0.042668269,0.071514423,0.141289438,40800
46399,0.078421053,0.098947316,0.016042726,742700
151381,0.076923077,0.08765653,-0.022727273,248400
194440,-0.039292731,-0.019646365,0.061522419,120000
222158,0.066536204,0.121330724,0.191142191,4004200
39653,-0.0642978,-0.125211506,0.138728324,3668900
209653,0.108954041,0.213351823,0.116567156,994400
170566,0.013089005,0.047120419,0.073033708,425100
193303,-0.010895539,-0.024514844,0.133539213,1125600
191891,0.105431246,0.064536741,0.099789178,15310100
59195,-0.04350979,-0.073241479,0.07734375,22200
204376,0.12688172,0.109677419,-0.004282655,212700
79385,-0.006394884,-0.051958433,0.071061644,1387200
134278,0.052827906,0.133001865,0.137102473,4280800
139840,-0.085910653,-0.001718213,0.021052632,1301900
40790,0.054652932,-0.042343577,0.019066683,315100
46543,0.170797219,0.051218589,-0.040237918,462900
154553,0.115638339,0.084982499,-0.028280543,332100
164402,0.467948718,0.514957265,0.024070022,3209800
134277,0.175971661,0.201413428,-0.103295311,2662000
194708,0.135640138,0.033910035,0.031406138,88500
146993,0.032961883,0.032033378,0.090081022,930200
213003,0.130507529,0.084216453,-0.013208586,63100
79384,0.136986301,0.057363014,0.107109005,3196300
68164,0.056818182,0.00487013,0.12,1013600
73013,0.000357654,0.012875573,0.053107347,496000
139839,0.070175439,0.038596491,-0.133738602,2240000
92676,-0.164414414,-0.153153153,0.062200957,709700
194439,0.046923879,0.016684046,0.141666667,121400
1840,-0.03373494,-0.139759036,-0.034883721,2507900
6570,0.029268293,-0.01097561,0.001221001,214700
194114,0.172962227,0.08250497,0.04033092,1230400
32193,0.032281205,0.073888092,0.010144928,412600
24805,0.052754073,0.032583398,0.018167457,299200
81591,-0.052230686,-0.034820457,-0.047668394,542300
26181,0.113594041,0.147113594,-0.001858736,347500
139110,-0.006989909,0.031017957,-0.003048781,5828100
19119,0.093422553,0.054423718,0.009400705,644000
85236,0.240746669,0.174766656,-0.025713359,400500
39652,0.246628131,0.028901734,0.130718954,3773000
174393,0.037735795,0.009832554,-0.009736816,346400
140304,0.065088757,-0.01183432,0.007451565,563500
179859,0.137333267,0.137333267,-0.018966645,316500
223872,0.086956522,0.014492754,-0.043564356,310100
177194,0.317588313,0.364439233,0.039936101,10931000
46398,0.072727162,0.097326145,-0.130636867,1442800
88198,0.07173913,0.037681159,0.00729927,659400
114120,0.060539154,0.007954044,0.05402888,1018000
17627,0.006393862,-0.036445013,-0.015733166,321800
130142,0.031864407,-0.056949153,0.061151079,293500
856,0.070154578,0.068965517,-0.048642534,12352300
36332,0.071877181,-0.018841591,-0.027815468,1360100
148815,0.071602929,0.220504475,-0.042088854,2213700
185292,0.060210673,0.069014289,0.017597233,650900
130141,0.071942446,0.048201439,-0.120253165,253800
191890,0.329787234,0.415711866,-0.00892133,14877500
140303,0,0.071535022,0.198214286,2363300
182208,0.018329939,0.036659878,-0.012072435,139800
100064,0.125867195,0.17938553,0.036998972,211400
182428,-0.039145907,-0.15658363,0.05046729,1922200
36331,0.066485753,0.050203528,-0.108288015,1755500
34081,0.059294872,0.056089744,0.038269551,867400
79383,0.170616114,0.178199052,-0.130971993,1741600
92675,-0.088516746,-0.105263158,0.161111111,611000
211759,0.004743522,-0.027571924,-0.06175246,71800
175695,0.083111156,0.098222178,-0.064059939,3580300
173702,0.025328559,0.019989033,-0.039200159,9696700
132760,-0.039799141,-0.060595126,-0.005349572,187800
184469,0.077241379,0.053793103,0.032763533,209000
161652,0.003154574,0.138801262,-0.021604938,4895100
137952,-0.043024772,-0.033898305,-0.04125,68500
100063,0.130524152,0.202466598,-0.10733945,1017000
201293,0.022397892,0.009222661,-0.01874596,1378600
217667,-0.032041217,-0.021756368,-0.038783195,53600
26547,0.049787617,0.065573774,0.022981304,30077400
157818,0.036343815,0.086101965,-0.035939842,853800
75807,0.005476884,0.010387139,0.039050275,9102400
18415,0.115601912,0.027162103,0.032533094,757400
187212,0.031841053,0.030024641,-0.004255793,2604100
8196,0.039301278,0.061135338,-0.007122948,2513700
85235,-0.064275384,0.106169332,0.040298448,511900
164401,0.102713178,0.331395349,-0.073608618,1513000
215214,0.054669704,0.121867882,-0.045652174,142000
79720,0.117268041,0.278350515,-0.027568922,467100
199177,-0.032540594,0.040467336,-0.017622992,178600
204111,-0.058180226,0.067366534,0.029497883,1135500
183797,0.075221239,0.244837684,-0.044397463,26300
85234,-0.072537313,0.078208925,-0.106189968,707100
202368,-0.000498306,0.125062282,-0.008399209,1125700
165686,-0.052491959,-0.014766936,0.041826961,108800
177193,-0.099896267,0.103007259,-0.03791154,8311900
198847,-0.008152174,0.077445652,0.008219178,3590500
176685,0.002824859,0.116760829,-0.010251631,8453500
103264,-0.027073372,-0.00685401,0.022424631,194200
67336,0.012173913,0.008695652,0.007005254,153100
38844,-0.079620353,0.034273662,-0.019136231,114300
182607,-0.018600182,0.094613437,0.040962553,1321900
61530,-0.063615606,0.09382151,-0.001827273,1247600
26180,-0.07253886,0.006908463,0.050816697,803400
225889,-0.05106682,-0.047710334,0.042489405,957000
195965,-0.017777778,0.03,-0.025974026,1961500
191889,0.287782805,0.470588235,-0.008078995,12057500
190466,-0.01978022,-0.015384615,-0.02360515,202400
134276,-0.172030427,-0.016969046,-0.062019707,2915900
68163,-0.062404871,-0.076103501,-0.065433855,539900
183275,0.05102041,0.166472279,-0.031893903,162800
198737,-0.007731959,0.150773196,-0.053658537,3621900
178836,-0.011864407,0.140677966,-0.011725293,1475200
212539,0.084386421,0.133306069,0.029806927,77000
210878,-0.010772787,0.017798595,-0.02866242,209700
222157,0.034981906,0.17973462,0.004848485,1795700
177025,0.160092807,0.26450116,0.041062802,368100
12104,0.000678034,0.025762713,0.004426217,439800
144870,-0.026086898,0.12863572,-0.058707367,2526600
200341,-0.083411434,0.157450797,-0.030881017,344200
134275,-0.133918723,-0.116904452,-0.125300096,4797100
68162,-0.217638691,0.052631579,-0.082245431,548900
39651,-0.125714286,0.125714286,-0.040219378,3098300
85233,-0.149146238,-0.129935939,-0.093372037,742800
116790,-0.079268293,-0.033536585,-0.019431988,689400
211471,0.074649604,0.160877453,0.001831563,2546500
215727,-0.020306551,0.108812258,-0.058271676,218400
221134,-0.128101316,0.017721519,-0.038461585,1315500
143351,0.009863014,0.048219123,-0.010303741,860300
151400,0.0421956,0.062628462,-0.018628382,2877900
46397,-0.146089752,-0.245732463,-0.032642088,334700
176684,-0.042870457,0.11276794,-0.082121471,4323200
197334,0.020394737,0.031578947,0.028416779,233100
220582,-0.075396825,-0.086309524,-0.057062675,1399300
194191,-0.10818541,-0.10475095,-0.044310829,828500
79203,0.056192276,0.099445512,-0.010245188,134400
178835,-0.08040201,0.128978224,-0.098187311,2148400
27037,-0.067690689,-0.023922822,-0.002711089,1941900
185262,-0.044444444,-0.001234568,-0.001233046,706900
196922,-0.023331173,0.104342255,-0.030778894,1451100
198736,-0.098780488,0.073170732,-0.082774049,5129300
38754,0.043933054,0.164574686,-0.053465347,708800
183796,-0.066948555,0.172656801,-0.089216945,36800
186019,-0.108742004,-0.036247335,0.004282655,573800
71577,-0.175794456,-0.137254902,0.037894737,1974200
186117,-0.084745763,0.292372881,-0.064729194,6170300
32502,-0.027227723,0.032178218,-0.051643192,519800
15512,-0.101851852,-0.086419753,0,760500
36330,0.122619954,0.135567403,-0.052669553,1072600
180291,-0.166953465,-0.171772811,0.051393415,3726700
178834,-0.141993958,-0.119335347,0.137457045,2880500
76846,0.00255102,0.034438776,0.046728972,930600
179858,-0.052748529,-0.167129373,0.042848871,164800
224581,-0.031104199,-0.077760498,0.04723127,1333000
186328,-0.019417476,-0.026699029,0.024875622,533800
177192,-0.177049126,-0.223844955,0.039665293,7563100
186116,-0.081902246,-0.055482166,0.081428571,6671500
223819,0.0178617,0.045930162,0.015285001,1780800
855,-0.039781301,-0.16360024,0.034997478,3628000
182473,-0.063713077,-0.056118141,0.039018064,302800
184468,0.100987092,0.137433561,0.056982343,279700
182606,-0.057913506,-0.070941486,0.004498538,653700
71576,-0.078596491,-0.117894737,0.104651163,1710500
222804,-0.018523564,-0.005720485,0.052163945,1000200
79382,-0.132857143,-0.165714286,0,1135200
224433,-0.16611074,-0.172114743,0.01215395,152500
177505,-0.050888845,-0.084001391,-0.015442622,82000
223930,0.063383918,0.00942902,0.036373507,43300
185987,0.037037037,-0.016975309,0.07107438,1387500
186061,0.062305296,0.040498442,0.052459016,276100
186018,-0.034261242,-0.08993576,0.07852194,602900
73012,-0.06561089,-0.096315511,0.040699664,211500
183795,-0.124518614,-0.064184852,0.154074074,32400
182427,0.14806867,0.216738197,0.063926941,593400
225888,-0.007841351,-0.087177097,-0.021881366,1032000
68161,-0.151436031,-0.195822454,0.139880952,698100
200747,-0.075507358,-0.162812687,-0.015334526,3268900
215008,-0.097029703,-0.073267327,0.026422764,1624000
202367,-0.109346728,-0.089836747,0.029906589,1147800
218050,-0.031986532,-0.065656566,0.055062167,506100
102395,-0.076237669,-0.050990146,0.056485353,58000
213483,-0.118573825,-0.101713654,0.07231766,5648400
202637,-0.083581204,-0.047888193,0.050296817,559800
18512,0.019702875,-0.030361726,0.023809491,791200
151380,-0.043154762,-0.148809524,0.070063694,206300
151399,0.083056479,0.018865733,0.723869927,8209800
213002,-0.07227813,-0.179780458,0.05962201,62000
39650,-0.053016453,-0.0511883,0.087475149,2919200
198735,-0.131991051,-0.138702461,0.081015719,5839900
208428,0.00258715,-0.033263485,0.007446916,310600
212802,-0.011282051,-0.108717949,0.04726101,265700
193302,-0.144694498,-0.074312254,-0.019957949,687000
212538,-0.069329312,0.002260701,0.014526032,239100
131932,-0.050975486,-0.055066078,0.008248763,2443700
130140,-0.122709606,-0.18101055,0.028555111,139100
193460,-0.047750631,-0.06077352,0.071005917,5171100
210028,0.022364217,0.054313099,0.016233766,274000
167801,-0.068537608,-0.081519662,0.019462826,343000
209652,-0.086503146,-0.075460181,0.058670774,1280400
194113,-0.03336339,-0.092876465,0.057197331,1222600
194190,-0.096827183,-0.165207923,0.075294176,544400
209317,-0.108247423,-0.118556701,0.058181818,213700
206066,-0.106319002,-0.097793425,0.036921529,705200
114119,0.00252419,-0.047959655,0.043917435,616100
194707,-0.029596977,-0.090050378,0.031168831,100300
32501,-0.05399061,-0.056338028,0.103626943,1137500
191888,-0.026066351,0.124012638,0.052369077,8643100
176683,-0.078699743,-0.088964927,0.08744186,5952700
164400,-0.204930663,-0.278890601,0.072727273,1540100
215726,-0.071802255,-0.030669313,0.105945752,236700
96630,-0.189910979,-0.299703264,-0.050704225,614300
146279,0.038352273,0.011363636,0.020289855,767500
177024,-0.059602649,0.103752759,0.065882353,275900
202117,-0.064739884,-0.062427746,0.039663462,178400
214985,-0.036956576,-0.03260875,0.013215859,361900
214844,-0.036945813,-0.041871921,0.058670143,6065200
143350,0.030368708,-0.014642136,0.148194405,1388400
139838,-0.070731707,-0.304878049,0.002444988,1915700
174392,-0.036225196,-0.131748939,0.015701946,1146300
38753,-0.01980198,-0.007920792,0.083690987,762000
139299,-0.014752371,-0.026343519,0.021528525,234200
213890,-0.059082892,-0.079034369,0.042878527,1664700
113490,-0.015019141,-0.059028923,0.020313614,2220500
99301,0.020434227,-0.012771392,-0.042787286,4208000
193240,-0.150286463,-0.173644814,-0.048238213,4040700
212537,-0.06230883,-0.003058104,-0.134634469,203200
108039,-0.004651163,0.059136213,-0.002650762,3498600
135664,-0.024009604,-0.040816327,0.034782609,492100
109774,-0.003487044,0.047210355,-0.008774315,1696600
160007,0,-0.055102041,-0.006085193,6624600
180262,-0.077844311,-0.106073567,-0.046492659,22400
96629,-0.264788732,-0.309859155,-0.1125,1868600
116356,0.020325203,0.006504065,-0.043545879,1162100
39649,0.023856859,-0.087475149,-0.182113821,3933600
123743,-0.042372881,-0.039951574,0.031210986,219500
68160,-0.022321429,-0.181547619,-0.214035088,980500
164399,-0.136947218,-0.263908702,-0.047554348,1776500
157393,-0.035876938,-0.05466965,0.026900526,204400
68159,-0.177777778,-0.239766082,-0.089456869,691000
207543,-0.02118003,0.006807867,0.00227445,1876300
115176,0.019978689,-0.001598322,0.043937765,283100
160006,-0.016227181,-0.014198783,0.102908277,13798800
186115,-0.189003436,-0.203894616,-0.036423841,3460000
209363,-0.059760987,-0.068974047,0.035051542,924300
177023,-0.111587983,-0.08583691,-0.064257028,960800
194438,-0.044444444,-0.068686869,-0.055343511,139000
150942,-0.045581288,-0.046062132,0.008925953,2959600
34080,-0.095,0.001666667,-0.016393443,509400
189222,-0.012307692,-0.038461538,0.000384763,1050100
139837,0.072192513,0.018716578,0.006729475,1400100
135663,0.023602484,0.027329193,0.087837838,499700
203587,0.001466944,-0.005868019,0.018933782,1315900
102084,-0.116056742,-0.1256182,0.034094783,650500
178833,-0.080123267,-0.124807396,-0.003072197,2798600
221133,-0.017412935,-0.076119403,-0.050543222,2205600
218049,-0.078303426,-0.061990212,-0.012882448,653400
181527,0.013017751,0.052071006,-0.005882353,426400
16532,-0.016369902,-0.012923636,0.039713285,1134000
204633,-0.001096127,0.030690463,0.033805495,1681600
138091,-0.062745098,-0.103921569,-0.009708738,2142600
38843,-0.002138275,-0.098835828,0.008626887,250300
59194,-0.03655914,0.053763441,0.064885496,141600
104629,0.005411082,-0.007700281,-0.007026255,789400
102164,0.000804802,-0.044533868,-0.019207985,593100
71575,-0.032586558,-0.043448744,-0.023856859,1783000
207183,-0.014778343,-0.002736745,-0.021424693,78900
135923,0.009985735,-0.075606277,-0.001424501,113300
100062,-0.102040816,-0.232934553,-0.064516129,56200
41409,0.026476578,-0.051934827,-0.061185468,926800
145472,0.003518649,-0.018296974,-0.015927978,549700
99300,0.122641509,0.076819407,-0.022397892,3657000
205395,-0.03299086,-0.040562466,-0.006981793,2032500
197396,0.071143086,0.032773781,-0.018823529,165400
114118,-0.162559795,-0.139021731,-0.004393922,485600
81590,-0.001776199,0.044404973,-0.037606838,715100
172185,0.049877065,0.097295437,-0.001403052,233300
31788,0.015490534,0.037005164,-0.00556273,162300
46542,0.114925347,0.137100207,-0.018417686,244700
173213,0.014090864,-0.009999955,0.018518519,375500
