USID,LatestCloseAsPercentOf10DayAverage,LatestCloseAsPercentOf10WeekAverage,LatestCloseAsPercentOf200DayAverage
165257,101.1297,84.2812,85.0659
184277,93.9044,89.8851,86.9205
115207,101.2455,92.408,39.7978
225376,90.6565,65.733,70.3346
134818,84.2563,71.6636,58.0817
54620,111.6967,134.5618,148.0018
213730,104.804,83.0262,39.1141
75218,114.7422,119.4577,111.6001
179482,83.0165,79.8453,63.7536
212566,98.7559,86.7284,67.9524
172026,103.6819,93.1653,73.0441
193311,107.7776,89.6454,69.044
108076,106.8824,88.4917,54.3831
189635,104.2214,90.617,54.1117
99309,116.6718,108.0003,106.2651
6631,109.0609,106.9841,82.4593
212162,98.3985,87.0074,72.8791
179327,83.1339,68.8769,64.6731
92969,87.6473,83.3866,94.6868
48118,100.3892,78.8123,72.4936
213272,104.3004,105.5601,66.1862
147360,,,
2549,104.7073,103.1755,83.0638
138419,88.9455,93.0246,101.5776
83760,82.1316,77.9,66.6943
171598,82.2157,69.028,62.7591
83240,109.3237,129.2892,138.9797
46378,92.1624,85.8424,75.2951
221098,87.1717,64.5734,45.7919
172811,100.9097,95.0823,35.8409
137648,30.8604,27.9565,31.5036
171597,73.3305,62.3879,57.0271
132217,107.9114,92.9322,88.9747
188387,94.4938,103.7338,108.7639
85724,89.8658,91.1851,86.4312
209686,88.3581,64.1119,17.3048
218060,92.0223,95.5537,76.637
202659,87.1122,76.234,27.435
134817,90.5101,78.3755,63.6123
142583,89.1622,72.0557,32.7775
11101,100.0815,97.6246,51.5902
215041,90.106,100.2884,63.5732
204494,108.9291,115.8077,141.6338
71596,88.2663,75.0036,34.4533
55775,73.7777,64.0533,62.1161
21747,100.235,91.4884,70.3749
211159,86.5614,78.2431,70.8698
20285,98.2734,89.0007,62.288
123774,88.143,98.9624,63.5769
139314,95.0729,104.5655,79.4769
206254,89.0208,78.0963,44.9954
157754,88.6498,92.8428,62.0358
108292,72.871,63.5707,48.9814
225375,78.238,57.0846,61.9521
27005,86.8778,79.5598,90.7995
43775,87.1086,91.6672,107.376
169494,80.7474,69.5369,41.5074
15239,91.5895,91.1961,83.5824
179326,73.8505,62.7125,59.4041
61243,100.0977,88.4442,109.2854
19263,67.7388,57.4259,33.6963
148835,85.9298,85.5227,81.0744
75217,109.5009,111.8759,103.9699
48117,84.3744,69.6464,64.5686
183836,,,
221171,105.3946,131.3169,51.1821
223824,103.1276,105.824,76.1605
221097,71.6463,56.7424,41.1911
179481,65.8553,68.8523,55.0751
169493,85.8856,74.4161,44.8446
83759,87.5683,84.7929,73.155
706,120.7844,59.7849,43.3292
178858,100.7295,106.1753,76.1029
109353,106.0483,103.4239,95.1436
213729,100.214,78.0438,37.1409
193255,97.5988,114.6397,111.3162
187184,101.0683,91.7113,78.7247
134718,101.8939,89.4093,79.9172
193357,102.0036,109.0152,76.3047
206354,103.8812,102.3271,94.0252
85933,100.6217,107.137,95.5704
47636,89.9395,101.3781,132.4096
86783,101.9366,104.2059,99.1655
123428,87.9535,115.4179,128.0605
220029,92.4933,109.9543,70.5443
151275,82.7283,79.3965,75.1416
198761,102.3116,109.5253,103.3641
79420,101.0471,86.4637,44.4428
202658,94.1207,83.2023,30.2983
209275,100.6391,87.6333,67.6187
137647,31.9385,31.1591,35.4543
220218,102.9573,100.0186,80.506
108017,96.9912,103.7454,83.5003
202802,82.4945,71.5093,75.158
193254,90.6226,106.306,103.1257
108291,62.5278,58.4827,45.458
170590,81.0215,89.2441,90.7217
103239,85.9324,71.6901,46.7414
211659,90.4643,107.4193,102.6586
11100,85.7974,83.7647,44.1682
205612,82.3897,85.2389,88.0488
179582,90.7441,88.9672,82.5861
175570,89.938,87.6685,87.5437
188405,99.7961,126.6494,74.0273
139572,94.9177,103.2117,116.4426
208401,61.6456,30.4326,30.661
50844,88.1153,83.834,78.7345
144483,109.5361,109.6702,120.7263
27004,93.6637,86.3223,99.661
71595,98.9076,87.9351,40.5331
165526,,,
9975,91.1927,92.8461,98.7794
220299,87.9748,81.8056,76.9395
200211,83.1797,80.7895,50.2203
149657,66.8026,85.5589,113.7355
185693,100.8498,103.0896,85.6854
120505,105.029,114.4486,144.4417
179480,68.6869,74.4381,59.8005
2995,87.3875,90.4283,79.691
39867,87.4982,97.0682,60.667
201350,90.2359,93.8203,81.0494
222205,103.5962,135.5237,83.2262
165843,109.0025,112.2131,95.9226
210328,94.3617,93.3399,66.6027
4200,94.8231,116.4237,112.128
48116,72.9239,62.6098,58.3248
190901,103.9156,106.2159,105.4962
31285,92.386,103.9998,96.6255
94999,107.1492,125.3372,87.1826
207274,104.9639,113.8975,107.6094
119000,88.4342,87.341,51.8394
4845,95.801,139.1619,44.773
156715,99.5202,103.6111,125.1366
103581,83.8557,84.7936,79.9533
3287,76.427,80.181,70.6547
31322,79.1333,33.0782,18.431
59204,88.8761,93.4983,99.2829
212565,84.3804,80.8145,63.4326
196802,86.6675,94.2717,84.1607
196908,79.7459,83.8319,83.8548
83397,88.6985,89.4678,85.3262
34657,105.3644,115.909,103.3229
17641,66.4601,74.9632,57.9786
220028,89.8204,108.0353,68.8735
9014,99.4131,86.6872,75.4292
197409,105.9985,81.2336,77.9489
204117,87.145,87.8563,64.268
165525,,,
127629,101.082,139.0062,154.1016
179586,88.7386,92.944,89.6533
184979,109.6562,104.1319,97.8958
213566,133.2499,133.4953,67.6873
11449,94.9413,105.6904,56.2432
185566,114.8972,118.8256,114.02
211248,86.1649,81.1182,77.998
147359,,,
88701,95.9942,108.9562,140.1075
123773,92.91,104.641,66.5085
163530,88.4484,61.1608,43.642
221096,75.0459,62.1372,45.8734
116554,75.5863,55.2864,43.1656
112276,86.7901,88.4893,72.027
208400,74.8276,37.3841,38.4455
202657,80.2412,68.2383,25.1323
107797,70.7207,61.4175,38.2667
181478,89.6387,83.2776,45.8658
103238,92.5704,77.5916,50.9763
91333,101.3542,101.8921,78.3242
58349,85.7315,59.5802,35.6563
186147,88.0829,86.8092,56.849
55449,118.9457,125.9209,102.7675
113091,94.1215,96.9695,136.574
183835,,,
178857,97.0764,101.0187,72.0903
222204,101.0929,128.9646,78.0478
91794,94.3981,87.5724,80.3537
193310,95.0857,80.6098,62.8681
221095,79.8119,66.9733,49.9813
21746,78.173,75.3571,58.8517
192578,95.1944,99.2496,81.7732
113989,102.225,98.2663,72.8035
138117,91.6141,97.4685,85.3269
104634,83.0017,69.46,69.7145
165256,85.7094,74.3573,78.2291
197348,86.7426,81.84,53.8993
22624,98.1153,96.7721,89.7584
208551,92.2485,91.0406,55.5519
223905,132.2558,145.6772,87.0993
212564,94.4552,92.2202,72.3427
187183,90.8917,82.5068,71.6761
208399,67.1277,33.9287,35.5541
145499,101.6255,96.3187,115.0395
213772,104.0179,115.9287,76.9602
202384,92.3718,83.4954,66.8186
183170,82.9893,53.166,30.8191
177220,91.0053,91.0141,58.2768
23860,89.5502,94.3181,84.0247
183617,92.1999,72.4766,54.6541
220027,97.6043,117.7627,74.7778
220217,94.4711,92.1439,74.2881
183206,76.4523,68.9698,44.955
184482,85.5397,87.0773,46.9023
100021,112.5482,114.9913,125.7803
116700,95.2868,105.9192,92.5418
98487,97.4065,83.7818,67.3617
214216,96.1696,69.0023,55.2683
147358,,,
181409,107.2715,116.252,113.034
38854,75.4243,79.0798,73.6907
175275,114.6245,84.1599,89.5368
34656,121.0526,128.8263,114.1773
199251,93.3125,87.9176,85.4402
31321,89.1836,34.3823,21.1929
183616,98.1851,77.7983,58.9716
154560,78.8465,91.298,96.2052
46410,104.3478,98.6688,73.9657
63515,106.8021,112.8863,104.0714
220592,83.3065,77.1571,56.7032
201349,112.9407,113.0292,98.4632
11448,110.6018,121.3723,63.6292
17243,82.5409,85.4254,75.1274
85256,116.9347,127.7552,74.5796
55422,86.3561,79.7702,66.0952
2891,101.4137,128.9815,67.8265
183205,88.7119,81.6568,53.3865
139115,94.1097,97.0359,91.5243
212563,84.7993,83.6964,65.4749
22623,108.5211,106.8802,99.3058
600,95.9107,96.516,81.0081
185994,88.3659,87.2026,60.4693
202656,98.1447,78.3828,29.6573
197347,93.1985,88.9542,58.9159
193842,112.0358,111.6711,106.391
147357,,,
163529,91.5015,61.0456,45.1444
200762,89.5981,96.2241,91.8989
116699,103.5454,115.0375,100.2289
19262,79.8429,76.4971,46.3679
183169,91.1664,58.5063,34.4101
186077,92.9304,100.5634,83.8756
85723,104.4136,106.7079,100.2383
128425,83.9517,82.3003,72.2673
69996,91.7497,92.2433,81.9922
17640,72.4116,88.3695,67.9202
39832,107.8668,128.7512,150.1506
16678,89.961,99.0382,101.0911
19776,87.5395,88.6493,80.297
148834,92.3231,94.719,90.4296
145498,110.6053,104.1551,125.2119
172810,89.8358,87.4199,32.7213
164849,116.5211,112.0894,84.6199
178105,90.7877,101.6547,115.1599
16954,91.6053,99.0494,107.3583
221094,94.2142,78.9724,59.8313
109091,87.3412,107.2878,128.5485
171073,93.0401,91.0113,95.682
89251,78.1341,75.7901,68.1469
147356,,,
135729,88.8896,90.5956,93.0484
17639,94.2186,117.7472,90.0885
76106,112.699,126.7861,166.4877
197346,85.7134,81.9475,54.4987
171661,86.3699,83.3825,65.3671
180266,106.3893,98.117,88.9201
104633,89.1525,75.8014,77.1434
152441,106.3517,94.2979,88.6132
197901,81.3976,75.7672,73.5818
209685,109.6321,63.4612,18.5459
116698,115.1792,126.0351,109.3907
114150,75.6014,62.2894,35.6338
208927,96.8953,110.5468,117.177
151274,96.8199,95.6172,90.6475
213565,139.2309,116.7915,57.6593
91332,110.5725,107.8693,82.8364
77214,97.9771,105.9429,99.0165
65232,84.51,89.044,96.8224
142582,98.2251,80.4388,36.0058
127628,126.8056,162.0172,174.7805
197701,96.0038,102.4105,99.9651
2688,96.5092,100.2432,65.0295
200185,93.1952,104.0622,111.5749
214382,95.6083,91.7772,71.8081
81849,107.6888,95.9291,115.1748
48115,85.1821,84.377,80.2941
91215,108.6894,101.7554,84.2369
174646,97.2685,100.6368,96.0883
150984,85.3875,84.8354,75.7414
197900,88.86,84.8102,82.7665
52844,123.2032,132.4077,135.4163
11447,130.3944,138.656,71.1002
41474,127.0408,126.2863,79.4026
184481,106.5089,104.0852,56.4207
103580,92.1631,100.2085,93.6335
194675,107.673,99.7014,71.2051
99122,105.6463,112.8867,78.3929
94998,127.8602,129.5854,88.1257
221170,138.1105,142.3034,53.0467
103295,118.045,114.2199,96.6829
157862,119.9943,95.3052,83.9212
192445,92.7026,86.4927,72.3457
194976,116.8187,117.2326,108.6015
27022,106.3074,104.6896,94.1134
26754,134.1884,135.9395,151.141
73579,73.9916,54.9764,51.2459
32509,113.2567,118.3509,120.7718
205403,111.1402,108.6465,74.1719
116667,115.9849,223.908,272.6726
197314,73.4377,68.2499,71.6171
147308,113.5341,115.8004,130.6494
93993,109.8945,118.3721,123.2322
186969,114.3348,115.7566,102.6066
106295,107.5565,118.7842,106.9629
213564,165.0877,130.4776,63.9906
60952,85.8408,81.5623,74.39
59183,110.2723,124.2965,140.5377
174146,117.8471,127.851,106.9763
103549,82.0591,74.9566,61.8188
156714,109.0072,110.1576,133.3665
98486,121.3873,95.4669,78.8205
91920,116.7394,122.9916,118.5065
55774,83.8137,82.1566,81.9725
188770,110.044,106.1805,114.4938
134291,111.7821,97.5515,78.3879
223386,108.5503,106.0248,99.0119
132920,109.8445,101.1179,106.1062
25945,93.3755,86.7368,74.6978
58034,105.221,95.928,74.9307
133282,113.8986,107.0471,91.6154
40799,81.7104,84.2698,80.6436
149216,123.0633,109.4094,131.6835
111664,89.7,80.0386,62.1842
153307,116.243,119.9449,111.912
204161,94.8182,97.2874,101.242
222586,117.3941,130.1331,126.3391
18417,118.995,115.7684,104.8047
193869,91.2871,92.9147,93.112
89250,86.6303,85.8108,77.3259
68050,79.8073,77.8317,74.3215
31284,114.0071,122.9974,116.0966
134816,99.8965,90.6864,73.2873
199185,110.7256,105.1933,99.1973
45184,93.7773,115.3949,105.1605
7315,104.7454,99.3687,71.8939
180927,100.8173,113.2528,128.4853
189226,91.5035,94.792,98.3073
10662,112.297,101.6555,107.3909
223107,76.8163,74.5149,82.8786
66687,111.2763,120.4841,71.975
20284,85.0139,89.8954,63.1846
91793,103.9469,93.6783,87.2123
131342,95.7486,93.0838,83.5116
54063,92.317,82.0988,73.7912
131936,95.7278,97.027,82.2225
186146,98.7342,96.7258,62.7823
182896,119.1343,118.5945,102.4401
151415,84.5165,68.2984,54.1416
103294,110.4381,105.595,89.2214
45183,86.1509,106.0868,96.4589
87312,97.5475,95.0565,108.1494
76105,94.2228,106.2834,139.4553
9013,100.157,81.8237,73.44
11446,97.627,101.7238,51.4949
218285,90.7699,90.3286,80.0524
223568,81.1202,82.0002,65.9802
60130,115.5495,86.2917,68.2764
70648,114.5536,116.7001,93.1788
7314,96.441,90.6498,65.579
205318,104.6519,112.5245,98.7998
178856,112.7013,112.3431,79.1134
58033,96.8938,87.9678,68.922
5159,92.1246,96.4679,111.3351
27878,100.5322,101.065,83.1333
54062,83.1206,74.4994,67.1596
183116,106.3423,102.4577,82.2186
59904,87.4991,90.1675,73.2018
190279,113.8677,111.2888,76.2873
194127,78.3027,68.3543,51.5234
115670,116.4407,125.6894,126.0118
188502,114.2632,114.922,101.3882
26993,109.306,105.5416,81.3742
220292,114.4629,99.0533,87.0792
203012,104.6079,117.1665,111.2981
134758,88.7826,100.7106,124.187
151528,112.817,115.2831,123.7322
176633,95.8731,97.5634,81.4926
116795,100.9482,102.6441,92.0426
110454,82.4886,68.9332,54.8587
102510,92.7459,86.0458,80.5089
98387,91.3216,84.6902,77.8366
114149,95.2131,79.3823,46.103
46712,85.5847,79.7826,68.9962
213563,141.7749,104.8959,50.9861
181273,106.517,103.7437,86.5462
158760,114.3215,108.8074,97.1358
52530,88.8395,79.6926,63.9703
215217,83.8566,80.2054,63.8944
38764,90.3796,79.9868,51.826
218962,75.8592,74.4325,50.5813
222050,106.8841,120.2008,101.6878
11099,117.1326,104.077,54.8637
33348,117.2306,111.6921,89.0816
119143,101.8289,75.5967,76.4023
2890,119.722,142.6956,73.265
56659,108.6204,111.1069,107.7334
116553,64.562,58.1198,46.6648
185296,114.9449,106.3839,64.5508
183834,,,
98380,98.0952,90.8524,69.469
106805,122.782,77.5773,57.0619
222811,88.0442,97.794,77.6987
180919,121.2853,126.4417,118.653
176704,118.6393,111.5439,80.0972
90334,85.7261,75.2971,65.8246
131146,112.7847,108.8717,124.8213
184480,96.5067,92.603,50.2892
174402,121.926,132.1012,115.769
46377,86.3048,90.3293,79.2199
222010,89.838,99.5513,62.7131
191501,108.9832,114.1611,137.9929
130325,112.1924,120.0735,123.5469
50164,,,
6630,108.7949,99.3675,80.4412
109719,126.7155,138.6415,117.113
54153,85.2097,86.743,88.2689
17728,116.7694,120.5363,95.3367
157861,121.564,90.2545,80.3682
705,112.2979,41.1732,33.3
87311,89.2968,87.2448,99.5463
58906,120.3087,125.261,123.1756
137405,85.0116,93.2735,125.0962
197274,105.5872,107.0044,76.6604
202901,92.926,90.1113,83.249
97483,111.6421,120.4898,111.0801
179205,111.8262,116.0979,133.8869
225835,99.3394,97.9007,77.2636
198079,108.5976,103.9303,57.8184
189761,78.7277,69.3491,50.9591
41473,127.6051,118.7389,73.5573
24825,88.7338,77.1097,89.1112
194674,94.7727,86.7665,62.1438
204484,114.6059,112.5072,104.4993
119142,112.1198,82.6094,83.7901
185273,110.0015,112.7631,129.3347
196847,122.5279,138.2404,162.5166
147355,,,
187223,111.4215,112.0896,88.2805
82893,99.2117,86.4726,69.4873
178002,,,
109144,120.5876,111.063,42.5012
180934,102.65,108.5664,72.191
91792,103.3335,89.3347,84.0357
111663,73.2184,68.0443,53.2252
213771,137.965,131.6432,85.1335
148779,112.3586,111.6723,73.8781
210427,92.174,84.4473,68.1197
175549,94.9399,102.1218,92.8106
182986,113.6793,110.8225,95.7559
164544,91.1853,94.1685,111.6011
183281,99.7856,95.1573,64.7534
189809,94.068,90.4712,68.3873
211023,122.3318,105.4691,95.1716
9012,112.2621,90.5177,81.7022
22633,113.9965,102.3637,96.2182
84079,93.8925,97.7294,108.3722
224584,99.9162,95.1633,98.9011
93254,80.7242,77.8374,65.1898
8418,120.7113,101.8168,64.1604
77213,109.6112,116.6439,108.4213
108075,77.7174,79.7201,49.7323
17711,114.3388,109.2517,105.1781
179371,106.2014,97.7197,84.8762
175584,112.5867,111.2256,103.1063
19096,108.6592,97.937,99.6223
60951,115.7155,107.2229,98.5381
76853,108.1275,116.0327,100.1174
203297,86.1656,92.356,60.5923
49612,109.2587,90.9841,74.3902
131341,87.761,87.9328,79.4156
106782,120.6323,113.5268,96.5281
71594,92.9853,85.2969,40.3616
31320,113.2246,38.7364,26.8466
202801,89.9062,91.4786,96.8144
166354,125.9279,82.4259,80.0317
150928,116.8239,120.4509,114.66
211748,100.6162,95.7537,78.6909
64704,109.5864,116.9012,129.68
195465,108.5554,101.2932,80.5574
85343,108.8157,101.5541,91.7655
56198,115.5433,115.0966,118.0463
178302,108.253,121.1698,141.7729
42308,112.1768,113.0491,105.4277
116794,110.1392,111.245,99.7807
190323,117.3738,119.4116,131.2082
22483,105.9662,115.9427,123.1871
222203,117.2455,132.4018,75.822
207461,109.3448,118.7384,126.2728
4090,109.3277,111.1672,89.4757
186145,112.0756,113.2179,72.3644
207303,125.6186,97.1113,52.9831
222608,108.0033,107.0228,83.9558
209684,128.031,65.3835,20.0117
102509,108.692,99.9345,93.9284
142581,102.7858,83.9384,36.8562
143377,128.0278,92.2512,79.9638
213770,131.067,120.8012,77.5917
145346,110.0716,85.174,53.9616
188752,101.5115,101.5115,101.5115
222009,104.5679,117.4197,73.0013
201348,115.7505,102.9243,91.2675
213562,118.2844,83.7935,40.4003
205739,108.3815,107.645,94.3574
63718,92.6723,86.5355,97.1207
223404,96.277,104.3017,109.166
42001,91.3463,90.3298,86.3448
187163,111.5459,115.6313,123.476
102405,101.2973,96.5567,87.8374
48114,91.8247,92.9372,88.6999
179838,114.2318,108.9453,85.9727
168009,107.3987,88.6382,71.6145
218120,109.71,106.3682,101.1184
18536,121.4425,72.9396,32.118
181974,78.3405,84.507,58.5185
221169,124.1082,120.2888,43.429
191808,104.6978,92.4781,63.0231
58032,106.5196,95.739,75.4553
151414,112.9363,89.0869,71.9787
151338,100.5937,81.678,91.3276
222763,106.1988,89.2052,48.4388
94997,116.7581,109.3992,73.7879
137109,93.9401,95.1277,78.6996
193253,110.9482,128.9627,119.2109
221093,108.6985,89.5887,69.3944
39866,114.3571,116.8794,70.1407
180308,119.8567,119.3999,77.1678
75704,113.7643,116.4292,122.2023
35995,115.6242,117.7443,114.6552
183833,,,
208550,112.2795,103.9184,62.8865
194126,79.807,73.1079,55.1647
8417,103.221,85.5629,53.8439
107878,112.5497,109.3943,89.5775
214041,109.4072,113.5392,93.1927
214850,113.7936,112.7924,96.7341
202655,134.0825,87.2353,34.4201
182611,,,
173776,82.182,71.5067,80.8419
224921,92.7352,96.2976,91.1249
197021,94.4975,88.7422,95.417
11445,101.9502,107.5746,53.4971
189634,109.6907,84.1929,54.4035
82892,108.0865,94.1628,75.8598
17191,114.41,103.5567,124.4614
193924,121.4804,135.3841,145.1959
58905,115.0395,116.6485,114.3815
11098,105.2911,90.2129,47.0262
198852,109.9492,114.1358,95.4663
55183,103.8958,104.9788,77.3534
170053,108.512,119.5733,78.4618
180726,105.8213,111.9625,97.9548
123772,111.7428,113.5158,69.4527
17242,103.4667,105.0126,92.2038
193841,109.422,98.4313,92.9743
163528,117.8676,64.0539,51.605
58348,92.7617,62.8715,39.3116
56964,113.7284,121.3491,106.5228
209848,94.2319,94.0819,104.0932
2548,101.0638,82.0533,69.7151
91331,100.5455,94.7695,73.0482
181477,104.9016,91.6421,52.2875
170530,114.9433,100.953,99.7587
168734,112.2353,102.2871,86.1192
45182,103.1305,126.1059,113.3966
213728,93.5742,69.1049,34.6794
174267,124.8931,117.4841,96.0637
6165,106.1144,98.0276,69.5163
169492,103.2432,79.9255,50.3668
152440,110.4267,90.5104,86.0166
151757,106.4169,102.0333,127.843
148833,111.792,108.7043,103.1467
174645,116.1691,111.0386,105.5094
174145,108.324,112.5319,91.2153
215040,107.2961,103.3688,64.7352
202654,104.0189,65.597,25.9418
41472,108.8707,98.2426,59.9451
134757,107.3834,124.7427,151.7343
166353,124.6783,74.3898,73.5248
22632,108.5261,95.9531,90.5547
134290,108.0449,90.221,74.6183
9713,112.5264,105.7786,127.4378
222202,106.9323,120.4899,68.1038
197325,107.1337,103.193,79.1023
179837,107.6819,101.0614,79.751
127627,135.3955,144.132,148.7856
107877,105.2238,101.7516,83.0847
151413,103.3904,79.7903,64.8571
132939,109.323,84.2303,78.5978
113501,121.2454,65.6666,43.9475
11736,104.2004,94.5459,73.6956
56404,112.1811,128.3421,68.2689
211478,109.2491,107.4551,82.8973
201485,109.3645,108.5916,97.4292
115716,118.9168,95.0286,79.4787
91791,112.2128,93.6267,88.7804
17638,109.45,140.3483,101.6608
171072,104.3506,104.3783,105.6979
20310,123.8237,100.5066,84.612
94996,109.5501,100.7609,67.6257
181305,108.5718,108.594,102.2122
157860,112.8065,80.297,72.3691
133281,107.8562,94.2733,82.1726
36352,112.9425,116.3818,69.5955
103548,89.277,84.5045,70.6873
164848,104.5914,93.4119,70.6299
116666,107.0543,226.0062,252.3833
4844,117.1468,179.9596,47.5362
140758,92.3342,86.4866,61.4396
90333,110.3588,92.7682,82.318
116995,110.0406,86.5934,81.8845
188404,118.6884,139.948,73.1239
143376,120.8539,82.8515,72.1708
46565,109.4697,85.9191,54.2635
208398,86.4158,50.0799,58.0675
223904,102.3397,116.0878,64.08
213561,105.8059,75.191,36.217
208334,103.9863,107.8696,104.1675
115206,111.8657,76.2454,37.4296
145497,105.6635,91.9666,114.2085
173816,111.4029,93.1638,82.9698
57687,106.8909,106.6765,73.1309
81848,112.5102,91.7497,112.58
116745,78.581,77.2584,60.6487
18535,111.0121,62.7584,28.5377
197408,78.6266,70.8205,69.3007
151337,83.7459,68.2904,77.2292
195358,108.5645,114.8139,102.8307
110000,111.4953,119.2635,110.8897
167808,121.9213,138.2042,119.5435
20309,114.9411,90.8911,76.6397
132216,90.3427,91.5922,90.8406
174373,115.5571,113.3848,94.5186
64389,114.4226,115.3403,99.8318
11985,120.805,128.088,100.3627
204862,94.2978,94.0453,67.9763
4843,110.0255,167.2509,43.0855
113500,103.8006,54.3803,36.7227
220469,88.894,82.5589,82.4325
225817,111.3521,103.9867,95.1727
29798,105.9208,116.3895,109.1045
98485,96.135,67.8924,59.1143
154773,114.4701,126.8071,99.4804
174266,114.735,106.0012,86.1659
55182,92.9899,92.8606,68.3382
220591,85.9019,95.0405,68.8777
211054,76.2591,70.6974,53.812
188161,122.5792,131.3473,108.5614
57606,89.8134,85.0765,78.1435
109143,132.6055,108.9023,41.1855
58347,77.5591,55.6247,35.0477
19205,100.5826,115.78,112.4694
213769,104.3286,93.7081,59.8959
219992,80.4558,87.0066,85.2907
